,doc_id,sentence,word_number
39556,T970402.117,57368,41
39557,T970402.117,57369,43
39558,T970402.117,57370,46
39559,T970402.117,57371,37
39560,T970402.117,57372,41
39561,T970402.117,57373,7
39562,T970402.117,57374,46
39563,T970402.117,57375,32
39564,T970402.117,57376,23
39565,T970402.117,57377,18
39566,T970402.117,57378,50
39567,T970402.117,57379,6
39568,T970402.117,57380,40
39569,T970402.117,57381,41
39570,T970402.117,57382,31
39571,T970402.117,57383,15
39572,T970402.117,57384,23
39573,T970402.117,57385,27
39574,T970402.117,57386,2
39575,T970402.158,57387,10
39576,T970402.158,57388,3
39577,T970402.158,57389,23
39578,T970402.158,57390,19
39579,T970402.158,57391,26
39580,T970402.158,57392,22
39581,T970402.158,57393,40
39582,T970402.158,57394,18
39583,T970402.158,57395,35
39584,T970402.158,57396,32
39585,T970402.158,57397,36
39586,T970402.158,57398,15
39587,T970402.158,57399,31
39588,T970402.158,57400,20
39589,T970402.158,57401,8
39590,T970402.158,57402,2
39591,T970402.158,57403,10
39592,T970402.158,57404,2
39593,T970402.158,57405,5
39594,T970402.158,57406,2
39595,T970402.158,57407,7
39596,T970402.158,57408,2
39597,T970402.158,57409,5
39598,T970402.158,57410,2
39599,T970402.158,57411,7
39600,T970402.158,57412,6
39601,T970402.158,57413,4
39602,T970402.158,57414,10
39603,T970402.158,57415,10
39604,T970402.158,57416,10
39605,T970402.158,57417,5
39606,T970402.158,57418,4
39607,T970402.158,57419,20
39608,T970402.158,57420,14
39609,T970402.158,57421,12
39610,T970402.158,57422,16
39611,T970402.158,57423,12
39612,T970402.158,57424,7
39613,T970402.158,57425,38
39614,T970402.158,57426,21
39615,T970402.245,57427,9
39616,T970402.245,57428,21
39617,T970402.245,57429,22
39618,T970402.245,57430,28
39619,T970402.245,57431,13
39620,T970402.245,57432,12
39621,T970402.245,57433,19
39622,T970402.245,57434,10
39623,T970402.245,57435,19
39624,T970402.245,57436,6
39625,T970402.245,57437,9
39626,T970402.245,57438,12
39627,T970402.245,57439,16
39628,T970402.245,57440,21
39629,T970402.245,57441,21
39630,T970402.245,57442,23
39631,T970402.245,57443,67
39632,T970402.245,57444,12
39633,T970402.245,57445,20
39634,T970402.245,57446,7
39635,T970402.245,57447,23
39636,T970402.245,57448,11
39637,T970402.245,57449,9
39638,T970402.245,57450,17
39639,T970402.245,57451,13
39640,T970402.245,57452,5
39641,T970402.245,57453,8
39642,T970402.245,57454,17
39643,T970402.245,57455,11
39644,T970402.245,57456,17
39645,T970402.245,57457,25
39646,T970402.245,57458,7
39647,T970402.245,57459,14
39648,T970402.245,57460,36
39649,T970402.245,57461,28
39650,T970402.245,57462,3
39651,T970402.245,57463,26
39652,T970402.245,57464,12
39653,T970402.245,57465,45
39654,T970402.245,57466,8
39655,T970402.245,57467,3
39656,T970402.245,57468,5
39657,T970402.245,57469,6
39658,T970402.245,57470,9
39659,T970402.245,57471,13
39660,T970402.245,57472,1
39661,T970404.221,57507,3
39662,T970404.221,57508,24
39663,T970404.221,57509,3
39664,T970404.221,57510,21
39665,T970404.221,57511,21
39666,T970404.221,57512,13
39667,T970404.221,57513,29
39668,T970404.221,57514,32
39669,T970404.221,57515,29
39670,T970404.221,57516,17
39671,T970404.221,57517,22
39672,T970404.221,57518,26
39673,T970404.221,57519,17
39674,T970404.221,57520,8
39675,T970404.221,57521,15
39676,T970404.221,57522,30
39677,T970404.221,57523,27
39678,T970404.221,57524,18
39679,T970404.221,57525,28
39680,T970404.221,57526,17
39681,T970404.221,57527,13
39682,T970404.221,57528,28
39683,T970404.221,57529,29
39684,T970404.221,57530,12
39685,T970404.221,57531,22
39686,T970404.221,57532,24
39687,T970404.221,57533,36
39688,T970404.221,57534,11
39689,T970404.221,57535,6
39690,T970404.48,57473,7
39691,T970404.48,57474,10
39692,T970404.48,57475,10
39693,T970404.48,57476,9
39694,T970404.48,57477,22
39695,T970404.48,57478,19
39696,T970404.48,57479,7
39697,T970404.48,57480,15
39698,T970404.48,57481,16
39699,T970404.48,57482,15
39700,T970404.48,57483,14
39701,T970404.48,57484,5
39702,T970404.48,57485,8
39703,T970404.48,57486,4
39704,T970404.48,57487,33
39705,T970404.48,57488,33
39706,T970404.48,57489,31
39707,T970404.48,57490,24
39708,T970404.48,57491,21
39709,T970404.48,57492,14
39710,T970404.48,57493,11
39711,T970404.48,57494,16
39712,T970404.48,57495,9
39713,T970404.48,57496,13
39714,T970404.48,57497,26
39715,T970404.48,57498,45
39716,T970404.48,57499,25
39717,T970404.48,57500,25
39718,T970404.48,57501,23
39719,T970404.48,57502,8
39720,T970404.48,57503,21
39721,T970404.48,57504,18
39722,T970404.48,57505,13
39723,T970404.48,57506,2
39724,T970408.57,57536,8
39725,T970408.57,57537,11
39726,T970408.57,57538,4
39727,T970408.57,57539,28
39728,T970408.57,57540,11
39729,T970408.57,57541,22
39730,T970408.57,57542,31
39731,T970408.57,57543,22
39732,T970408.57,57544,14
39733,T970408.57,57545,25
39734,T970408.57,57546,8
39735,T970408.57,57547,13
39736,T970408.57,57548,11
39737,T970408.57,57549,7
39738,T970408.57,57550,16
39739,T970408.57,57551,20
39740,T970408.57,57552,58
39741,T970408.57,57553,23
39742,T970408.57,57554,15
39743,T970408.57,57555,25
39744,T970408.57,57556,13
39745,T970408.57,57557,29
39746,T970408.57,57558,18
39747,T970408.57,57559,21
39748,T970408.57,57560,23
39749,T970408.57,57561,2
39750,T970409.151,57562,2
39751,T970409.151,57563,28
39752,T970409.151,57564,21
39753,T970409.151,57565,16
39754,T970409.151,57566,17
39755,T970409.151,57567,22
39756,T970409.151,57568,8
39757,T970409.151,57569,26
39758,T970409.151,57570,4
39759,T970409.151,57571,22
39760,T970409.151,57572,29
39761,T970409.151,57573,40
39762,T970409.151,57574,21
39763,T970409.151,57575,21
39764,T970409.151,57576,18
39765,T970409.151,57577,30
39766,T970409.151,57578,27
39767,T970409.151,57579,25
39768,T970409.151,57580,13
39769,T970409.151,57581,19
39770,T970409.151,57582,29
39771,T970409.155,57583,9
39772,T970409.155,57584,4
39773,T970409.155,57585,6
39774,T970409.155,57586,13
39775,T970409.155,57587,12
39776,T970409.155,57588,52
39777,T970409.155,57589,44
39778,T970409.155,57590,28
39779,T970409.155,57591,16
39780,T970409.155,57592,17
39781,T970409.155,57593,3
39782,T970409.155,57594,5
39783,T970409.155,57595,6
39784,T970409.155,57596,6
39785,T970409.155,57597,25
39786,T970409.155,57598,3
39787,T970409.155,57599,2
39788,T970409.155,57600,3
39789,T970409.155,57601,15
39790,T970409.155,57602,15
39791,T970409.155,57603,4
39792,T970409.155,57604,12
39793,T970409.155,57605,46
39794,T970409.155,57606,6
39795,T970409.155,57607,6
39796,T970409.155,57608,3
39797,T970409.155,57609,55
39798,T970409.155,57610,9
39799,T970409.155,57611,6
39800,T970409.155,57612,9
39801,T970409.155,57613,4
39802,T970409.155,57614,5
39803,T970409.155,57615,8
39804,T970409.155,57616,44
39805,T970409.155,57617,13
39806,T970409.155,57618,12
39807,T970409.155,57619,5
39808,T970409.155,57620,5
39809,T970409.155,57621,7
39810,T970409.155,57622,11
39811,T970409.155,57623,13
39812,T970409.155,57624,9
39813,T970409.155,57625,5
39814,T970409.155,57626,25
39815,T970409.155,57627,11
39816,T970409.155,57628,2
39817,T970409.254,57629,6
39818,T970409.254,57630,11
39819,T970409.254,57631,7
39820,T970409.254,57632,13
39821,T970409.254,57633,19
39822,T970409.254,57634,6
39823,T970409.254,57635,8
39824,T970409.254,57636,7
39825,T970409.254,57637,8
39826,T970409.254,57638,23
39827,T970409.254,57639,26
39828,T970409.254,57640,5
39829,T970409.254,57641,10
39830,T970409.254,57642,14
39831,T970409.254,57643,16
39832,T970409.254,57644,9
39833,T970409.254,57645,8
39834,T970409.254,57646,11
39835,T970409.254,57647,13
39836,T970409.254,57648,6
39837,T970409.254,57649,18
39838,T970409.254,57650,12
39839,T970409.254,57651,23
39840,T970409.254,57652,7
39841,T970409.254,57653,15
39842,T970409.254,57654,20
39843,T970409.254,57655,11
39844,T970409.254,57656,14
39845,T970409.254,57657,26
39846,T970409.254,57658,15
39847,T970409.254,57659,29
39848,T970409.254,57660,8
39849,T970409.254,57661,15
39850,T970409.254,57662,9
39851,T970409.254,57663,5
39852,T970409.254,57664,13
39853,T970409.254,57665,9
39854,T970409.254,57666,14
39855,T970409.254,57667,14
39856,T970409.254,57668,20
39857,T970409.254,57669,11
39858,T970409.254,57670,7
39859,T970409.254,57671,14
39860,T970409.254,57672,8
39861,T970409.254,57673,10
39862,T970409.254,57674,8
39863,T970409.254,57675,13
39864,T970409.254,57676,13
39865,T970409.254,57677,14
39866,T970409.254,57678,2
39867,T970409.275,57679,6
39868,T970409.275,57680,29
39869,T970409.275,57681,21
39870,T970409.275,57682,19
39871,T970409.275,57683,53
39872,T970409.275,57684,30
39873,T970409.275,57685,43
39874,T970409.275,57686,10
39875,T970409.275,57687,23
39876,T970409.275,57688,13
39877,T970409.275,57689,61
39878,T970409.275,57690,15
39879,T970409.275,57691,17
39880,T970409.275,57692,32
39881,T970409.275,57693,23
39882,T970409.275,57694,31
39883,T970409.275,57695,17
39884,T970409.275,57696,18
39885,T970409.275,57697,17
39886,T970409.275,57698,1
39887,T970410.201,57699,4
39888,T970410.201,57700,9
39889,T970410.201,57701,14
39890,T970410.201,57702,25
39891,T970410.201,57703,39
39892,T970410.201,57704,68
39893,T970410.201,57705,32
39894,T970410.201,57706,27
39895,T970410.201,57707,28
39896,T970410.201,57708,88
39897,T970410.201,57709,57
39898,T970410.201,57710,37
39899,T970410.201,57711,30
39900,T970410.201,57712,32
39901,T970410.201,57713,23
39902,T970410.201,57714,62
39903,T970410.201,57715,2
39904,T970410.201,57716,7
39905,T970410.201,57717,12
39906,T970414.163,57718,3
39907,T970414.163,57719,23
39908,T970414.163,57720,52
39909,T970414.163,57721,12
39910,T970414.163,57722,13
39911,T970414.163,57723,25
39912,T970414.163,57724,55
39913,T970414.163,57725,37
39914,T970414.163,57726,14
39915,T970414.163,57727,22
39916,T970414.163,57728,33
39917,T970414.163,57729,32
39918,T970414.163,57730,25
39919,T970414.163,57731,25
39920,T970414.163,57732,28
39921,T970414.163,57733,46
39922,T970414.163,57734,41
39923,T970414.163,57735,35
39924,T970414.163,57736,21
39925,T970414.163,57737,34
39926,T970414.163,57738,2
39927,T970415.268,57739,4
39928,T970415.268,57740,10
39929,T970415.268,57741,28
39930,T970415.268,57742,18
39931,T970415.268,57743,26
39932,T970415.268,57744,15
39933,T970415.268,57745,29
39934,T970415.268,57746,16
39935,T970415.268,57747,24
39936,T970415.268,57748,26
39937,T970415.268,57749,12
39938,T970415.268,57750,30
39939,T970415.268,57751,19
39940,T970415.268,57752,27
39941,T970415.268,57753,18
39942,T970415.268,57754,24
39943,T970415.268,57755,10
39944,T970415.268,57756,19
39945,T970415.268,57757,21
39946,T970415.268,57758,6
39947,T970415.268,57759,35
39948,T970415.268,57760,1
39949,T970416.152,57761,2
39950,T970416.152,57762,19
39951,T970416.152,57763,7
39952,T970416.152,57764,43
39953,T970416.152,57765,29
39954,T970416.152,57766,21
39955,T970416.152,57767,20
39956,T970416.152,57768,12
39957,T970416.152,57769,11
39958,T970416.152,57770,14
39959,T970416.152,57771,13
39960,T970416.152,57772,26
39961,T970416.152,57773,10
39962,T970416.152,57774,21
39963,T970416.152,57775,31
39964,T970416.152,57776,21
39965,T970416.152,57777,7
39966,T970416.152,57778,8
39967,T970416.152,57779,49
39968,T970416.152,57780,17
39969,T970416.152,57781,19
39970,T970416.152,57782,20
39971,T970416.152,57783,32
39972,T970416.152,57784,7
39973,T970416.152,57785,15
39974,T970416.152,57786,4
39975,T970418.250,57787,6
39976,T970418.250,57788,12
39977,T970418.250,57789,38
39978,T970418.250,57790,16
39979,T970418.250,57791,18
39980,T970418.250,57792,17
39981,T970418.250,57793,25
39982,T970418.250,57794,2
39983,T970418.250,57795,22
39984,T970418.250,57796,22
39985,T970418.250,57797,14
39986,T970418.250,57798,8
39987,T970418.250,57799,15
39988,T970418.250,57800,7
39989,T970418.250,57801,17
39990,T970418.250,57802,12
39991,T970418.250,57803,14
39992,T970418.250,57804,8
39993,T970418.250,57805,22
39994,T970418.250,57806,9
39995,T970418.250,57807,10
39996,T970418.250,57808,26
39997,T970418.250,57809,13
39998,T970418.250,57810,18
39999,T970418.250,57811,15
40000,T970418.250,57812,18
40001,T970418.250,57813,6
40002,T970418.250,57814,21
40003,T970418.250,57815,22
40004,T970418.250,57816,10
40005,T970418.250,57817,17
40006,T970418.250,57818,25
40007,T970418.250,57819,2
40008,T970418.250,57820,15
40009,T970418.250,57821,119
40010,T970421.158,57822,9
40011,T970421.158,57823,3
40012,T970421.158,57824,9
40013,T970421.158,57825,18
40014,T970421.158,57826,22
40015,T970421.158,57827,31
40016,T970421.158,57828,21
40017,T970421.158,57829,21
40018,T970421.158,57830,27
40019,T970421.158,57831,17
40020,T970421.158,57832,4
40021,T970421.158,57833,19
40022,T970421.158,57834,21
40023,T970421.158,57835,5
40024,T970421.158,57836,38
40025,T970421.158,57837,13
40026,T970421.158,57838,34
40027,T970421.158,57839,30
40028,T970421.158,57840,11
40029,T970421.158,57841,18
40030,T970421.158,57842,15
40031,T970421.158,57843,6
40032,T970421.158,57844,21
40033,T970421.158,57845,10
40034,T970421.158,57846,11
40035,T970421.158,57847,21
40036,T970421.158,57848,30
40037,T970421.158,57849,7
40038,T970421.158,57850,31
40039,T970421.158,57851,5
40040,T970421.158,57852,27
40041,T970421.158,57853,11
40042,T970422.37,57854,5
40043,T970422.37,57855,17
40044,T970422.37,57856,10
40045,T970422.37,57857,3
40046,T970422.37,57858,13
40047,T970422.37,57859,69
40048,T970422.37,57860,20
40049,T970422.37,57861,27
40050,T970422.37,57862,19
40051,T970422.37,57863,34
40052,T970422.37,57864,5
40053,T970422.37,57865,41
40054,T970422.37,57866,25
40055,T970422.37,57867,12
40056,T970422.37,57868,32
40057,T970422.37,57869,30
40058,T970422.37,57870,10
40059,T970422.37,57871,26
40060,T970422.37,57872,21
40061,T970422.37,57873,7
40062,T970422.37,57874,38
40063,T970422.37,57875,27
40064,T970422.37,57876,38
40065,T970422.37,57877,16
40066,T970422.37,57878,20
40067,T970422.37,57879,34
40068,T970422.37,57880,7
40069,T970422.37,57881,9
40070,T970422.37,57882,15
40071,T970422.37,57883,28
40072,T970422.37,57884,23
40073,T970422.37,57885,20
40074,T970422.37,57886,24
40075,T970422.37,57887,25
40076,T970422.37,57888,29
40077,T970422.37,57889,20
40078,T970422.37,57890,12
40079,T970422.37,57891,11
40080,T970422.37,57892,5
40081,T970422.37,57893,38
40082,T970422.37,57894,27
40083,T970422.37,57895,34
40084,T970422.37,57896,5
40085,T970422.37,57897,7
40086,T970422.37,57898,8
40087,T970422.37,57899,18
40088,T970422.37,57900,26
40089,T970422.37,57901,12
40090,T970422.37,57902,40
40091,T970422.37,57903,16
40092,T970422.37,57904,9
40093,T970429.173,57905,5
40094,T970429.173,57906,15
40095,T970429.173,57907,4
40096,T970429.173,57908,33
40097,T970429.173,57909,15
40098,T970429.173,57910,11
40099,T970429.173,57911,26
40100,T970429.173,57912,21
40101,T970429.173,57913,20
40102,T970429.173,57914,22
40103,T970429.173,57915,16
40104,T970429.173,57916,14
40105,T970429.173,57917,13
40106,T970429.173,57918,28
40107,T970429.173,57919,27
40108,T970429.173,57920,26
40109,T970429.173,57921,17
40110,T970429.173,57922,7
40111,T970429.173,57923,33
40112,T970429.173,57924,11
40113,T970429.173,57925,30
40114,T970429.173,57926,24
40115,T970429.173,57927,10
40116,T970429.173,57928,34
40117,T970429.173,57929,1
40118,T970429.195,57930,1
40119,T970429.195,57931,10
40120,T970429.195,57932,11
40121,T970429.195,57933,14
40122,T970429.195,57934,22
40123,T970429.195,57935,16
40124,T970429.195,57936,8
40125,T970429.195,57937,15
40126,T970429.195,57938,28
40127,T970429.195,57939,27
40128,T970429.195,57940,24
40129,T970429.195,57941,4
40130,T970429.195,57942,10
40131,T970429.195,57943,20
40132,T970429.195,57944,11
40133,T970429.195,57945,20
40134,T970429.195,57946,21
40135,T970429.195,57947,33
40136,T970429.195,57948,22
40137,T970429.195,57949,23
40138,T970429.195,57950,12
40139,T970429.195,57951,15
40140,T970429.195,57952,23
40141,T970429.195,57953,18
40142,T970429.195,57954,2
40143,T970429.195,57955,15
40144,T970430.141,57956,2
40145,T970430.141,57957,3
40146,T970430.141,57958,9
40147,T970430.141,57959,35
40148,T970430.141,57960,21
40149,T970430.141,57961,18
40150,T970430.141,57962,13
40151,T970430.141,57963,6
40152,T970430.141,57964,13
40153,T970430.141,57965,11
40154,T970430.141,57966,22
40155,T970430.141,57967,35
40156,T970430.141,57968,27
40157,T970430.141,57969,34
40158,T970430.141,57970,17
40159,T970430.141,57971,9
40160,T970430.141,57972,10
40161,T970430.141,57973,10
40162,T970430.141,57974,7
40163,T970430.141,57975,15
40164,T970430.141,57976,23
40165,T970430.141,57977,5
40166,T970430.141,57978,30
40167,T970430.141,57979,14
40168,T970430.141,57980,62
40169,T970430.141,57981,21
40170,T970430.141,57982,44
40171,T970502.62,57983,3
40172,T970502.62,57984,9
40173,T970502.62,57985,5
40174,T970502.62,57986,2
40175,T970502.62,57987,25
40176,T970502.62,57988,30
40177,T970502.62,57989,9
40178,T970502.62,57990,11
40179,T970502.62,57991,15
40180,T970502.62,57992,19
40181,T970502.62,57993,22
40182,T970502.62,57994,29
40183,T970502.62,57995,24
40184,T970502.62,57996,35
40185,T970502.62,57997,25
40186,T970502.62,57998,13
40187,T970502.62,57999,16
40188,T970502.62,58000,21
40189,T970502.62,58001,33
40190,T970502.62,58002,49
40191,T970502.62,58003,25
40192,T970502.62,58004,36
40193,T970502.62,58005,52
40194,T970502.62,58006,13
40195,T970502.62,58007,27
40196,T970502.62,58008,29
40197,T970502.62,58009,14
40198,T970502.62,58010,19
40199,T970502.62,58011,2
40200,T970503.51,58012,3
40201,T970503.51,58013,8
40202,T970503.51,58014,7
40203,T970503.51,58015,16
40204,T970503.51,58016,28
40205,T970503.51,58017,10
40206,T970503.51,58018,25
40207,T970503.51,58019,15
40208,T970503.51,58020,23
40209,T970503.51,58021,8
40210,T970503.51,58022,21
40211,T970503.51,58023,15
40212,T970503.51,58024,12
40213,T970503.51,58025,17
40214,T970503.51,58026,13
40215,T970503.51,58027,28
40216,T970503.51,58028,40
40217,T970503.51,58029,19
40218,T970503.51,58030,13
40219,T970503.51,58031,12
40220,T970503.51,58032,15
40221,T970503.51,58033,20
40222,T970503.51,58034,22
40223,T970503.51,58035,16
40224,T970503.51,58036,28
40225,T970503.51,58037,27
40226,T970503.51,58038,22
40227,T970503.51,58039,2
40228,T970505.33,58040,5
40229,T970505.33,58041,3
40230,T970505.33,58042,20
40231,T970505.33,58043,41
40232,T970505.33,58044,24
40233,T970505.33,58045,17
40234,T970505.33,58046,8
40235,T970505.33,58047,27
40236,T970505.33,58048,27
40237,T970505.33,58049,19
40238,T970505.33,58050,14
40239,T970505.33,58051,20
40240,T970505.33,58052,8
40241,T970505.33,58053,27
40242,T970505.33,58054,24
40243,T970505.33,58055,32
40244,T970505.33,58056,33
40245,T970505.33,58057,6
40246,T970505.33,58058,12
40247,T970505.33,58059,13
40248,T970505.33,58060,12
40249,T970505.33,58061,26
40250,T970505.33,58062,25
40251,T970505.33,58063,18
40252,T970505.33,58064,14
40253,T970505.33,58065,16
